,Area,Year,rainfall,Temperature,Citrus Production(hg/ha),Pesticide quantity,Qte azote(N),Qte Engrais phosphatés,Qte potasse K2O
2101,Suriname,2001,177.19261111111112,25.904633333333337,80972,4.2,78.46,0.0,7.69
2102,Suriname,2002,217.42961111111111,25.87051111111111,85705,7.12,75.23,2.29,2.25
2103,Suriname,2003,181.1914333333333,26.17743333333333,96593,7.07,91.69,4.36,2.28
2104,Suriname,2004,224.27592222222225,25.94375555555556,90683,6.07,106.42,10.14,10.14
2105,Suriname,2005,248.73962222222232,26.429500000000004,88136,7.31,76.51,5.05,13.2
2106,Suriname,2006,238.43295555555562,26.16873333333333,97038,6.75,136.8,10.36,16.16
2107,Suriname,2007,252.36330000000004,26.077333333333332,97498,7.65,99.37,13.87,18.96
2108,Suriname,2008,244.6967111111111,25.80295555555556,111706,9.63,277.88,108.85,109.17
2109,Suriname,2009,184.42971111111112,26.16938888888889,94474,9.78,120.03,13.29,12.41
2110,Suriname,2010,224.52047777777776,26.51904444444445,108984,7.84,161.38,15.11,14.59
2111,Suriname,2011,242.56227777777772,26.007266666666666,137279,14.86,146.7,21.9,21.32
2112,Suriname,2012,234.03243333333333,25.82135555555556,136468,11.12,106.43,31.4,34.56
2113,Suriname,2013,246.00453333333337,26.001244444444442,148538,8.14,98.03,31.22,26.06
2114,Suriname,2014,197.4407444444444,26.006888888888888,130586,8.77,133.68,24.74,20.09
2115,Suriname,2015,240.56377777777772,26.14364444444445,122239,13.85,152.44,20.07,16.4
2116,Suriname,2016,209.6377555555556,26.222666666666665,133980,8.68,171.21,15.39,12.71
2117,Tajikistan,1992,42.97159,4.321225555555555,131628,2.31,64.97,56.85,8.12
2118,Tajikistan,1993,48.13867777777779,4.697062222222222,131808,2.28,46.09,25.05,5.01
2119,Tajikistan,1994,34.4173,4.687032222222221,131988,0.74,41.24,25.77,5.15
2120,Tajikistan,1995,35.10223555555555,5.069098888888889,132168,0.06,41.71,26.07,5.21
2121,Tajikistan,1996,46.351771111111105,4.396191111111111,136257,0.9,34.93,27.2,5.44
2122,Tajikistan,1997,38.08456888888888,5.417421111111112,146134,0.82,44.96,7.09,3.71
2123,Tajikistan,1998,66.01933555555557,4.995616666666667,146968,0.76,31.87,9.58,0.11
2124,Tajikistan,1999,46.46274333333334,5.882145555555558,123704,0.68,11.96,0.0,0.0
2125,Tajikistan,2000,27.62490111111111,6.085024444444442,114723,0.59,10.05,0.0,0.0
2126,Tajikistan,2001,21.227127777777774,6.13145,105983,0.51,13.7,0.0,0.0
2127,Tajikistan,2002,47.72094777777777,5.949676666666668,118383,0.43,17.14,18.35,0.84
2128,Tajikistan,2003,55.12453555555553,5.264777777777777,119675,0.34,6.02,11.14,2.98
2129,Tajikistan,2004,41.68148555555555,6.4682944444444415,124013,0.26,7.18,12.67,2.37
2130,Tajikistan,2005,47.36310333333333,5.7318333333333324,123952,0.27,1.83,12.22,0.23
2131,Tajikistan,2006,39.47284000000001,6.2141488888888885,130693,0.28,15.27,12.42,1.89
2132,Tajikistan,2007,37.68710444444445,6.5139788888888885,122178,0.28,12.35,1.13,0.36
2133,Tajikistan,2008,28.60832333333333,5.847654444444442,131698,0.29,9.0,0.2,0.19
2134,Tajikistan,2009,48.80538222222222,5.761451111111112,127948,0.29,6.81,1.76,1.73
2135,Tajikistan,2010,53.44830999999999,6.052213333333333,130195,0.3,6.84,1.16,0.14
2136,Tajikistan,2011,33.478058888888896,6.2040266666666675,134580,0.3,4.8,0.55,0.2
2137,Tajikistan,2012,43.39520555555556,5.155864444444445,139855,0.3,7.08,0.46,0.2
2138,Tajikistan,2013,39.55219888888888,6.3229000000000015,139515,0.3,8.07,2.77,0.19
2139,Tajikistan,2014,39.73318222222222,5.596016666666666,142068,0.31,14.28,4.58,0.59
2140,Tajikistan,2015,46.56190333333333,6.144657777777778,140792,0.31,19.04,1.51,0.56
2141,Tajikistan,2016,44.876311111111114,6.902026666666668,141115,0.31,9.25,1.91,0.34
2142,Thailand,1991,132.01081777777782,27.71277777777778,124392,0.91,25.37,13.14,7.91
2143,Thailand,1992,123.76898888888893,27.435122222222233,129533,0.92,29.17,15.83,9.33
2144,Thailand,1993,122.37292666666669,27.185922222222214,128383,0.92,37.61,21.03,12.52
2145,Thailand,1994,164.4790811111111,27.229877777777766,126296,1.01,36.42,18.41,12.11
2146,Thailand,1995,154.74837666666662,27.190622222222213,123421,1.18,35.67,22.2,15.97
2147,Thailand,1996,157.35336444444445,26.639888888888887,120612,1.09,40.41,21.73,13.61
2148,Thailand,1997,126.6165222222222,26.923355555555553,119268,1.22,39.91,21.54,13.95
2149,Thailand,1998,133.17572777777778,28.02438888888889,121945,1.0,47.01,23.63,14.39
2150,Thailand,1999,155.70474444444446,26.815044444444442,119103,1.18,55.68,21.6,14.47
2151,Thailand,2000,165.62755555555555,26.736677777777786,116362,1.07,48.54,20.16,13.3
2152,Thailand,2001,144.11532333333332,27.4896,112477,1.61,51.35,22.18,14.97
2153,Thailand,2002,147.82996888888889,27.35611111111111,104181,2.17,57.32,22.32,14.5
2154,Thailand,2003,147.40439666666668,27.39782222222223,106179,2.73,67.11,29.03,24.1
2155,Thailand,2004,145.4964888888889,27.375811111111112,115223,4.72,61.88,24.31,20.61
2156,Thailand,2005,141.84759222222226,27.710866666666664,122673,2.33,56.01,16.72,19.08
2157,Thailand,2006,156.7453222222222,26.85896666666667,132272,2.18,56.74,21.18,16.89
2158,Thailand,2007,151.50055555555556,26.901322222222234,132320,3.52,65.89,23.79,20.61
2159,Thailand,2008,153.79758888888892,26.51096666666667,131002,3.4,62.21,18.16,22.13
2160,Thailand,2009,156.06149666666667,26.791266666666665,126258,3.38,74.58,12.19,8.5
2161,Thailand,2010,144.16242222222226,27.76414444444445,119518,3.41,79.32,21.47,23.12
2162,Thailand,2011,187.43227777777776,26.43226666666667,120298,4.3,78.44,20.85,27.77
2163,Thailand,2012,136.61483333333334,27.22998888888889,122490,3.32,76.92,22.16,21.19
2164,Thailand,2013,153.40376666666666,27.37558888888889,124220,0.38,77.19,26.67,27.62
2165,Thailand,2014,130.07513777777777,27.096511111111106,124557,1.02,72.43,25.01,27.9
2166,Thailand,2015,120.13117777777776,27.447377777777767,126704,1.23,64.51,21.23,26.71
2167,Thailand,2016,134.38181666666665,27.82263333333333,129880,1.44,69.52,20.1,26.69
2168,Togo,1991,133.71387777777778,27.123911111111113,44470,0.1,2.5,1.67,1.18
2169,Togo,1992,96.81470666666668,26.87917777777778,44541,0.09,2.71,1.67,1.19
2170,Togo,1993,106.20044555555555,26.998577777777786,44612,0.09,2.06,1.3,0.92
2171,Togo,1994,106.39638111111113,27.086577777777766,44682,0.09,2.25,1.57,1.03
2172,Togo,1995,125.32905888888894,27.18372222222222,44753,0.09,2.55,3.39,1.21
2173,Togo,1996,113.69430555555556,27.234322222222232,44824,0.08,3.37,1.96,2.01
2174,Togo,1997,108.4978,27.076677777777785,44895,0.09,2.45,2.2,2.2
2175,Togo,1998,108.6097,27.78495555555555,44966,0.1,2.61,2.09,2.09
2176,Togo,1999,129.84786666666665,27.175455555555555,45037,0.11,3.23,1.6,1.6
2177,Togo,2000,103.79674777777777,27.38521111111111,45108,0.12,3.41,2.07,2.07
2178,Togo,2001,94.96698333333332,27.424177777777786,45179,0.14,3.71,2.02,2.02
2179,Togo,2002,110.72455,27.579811111111113,45250,0.15,2.35,1.48,1.49
2180,Togo,2003,126.88978888888887,27.624222222222233,45321,0.17,2.66,2.32,2.41
2181,Togo,2004,114.00313333333332,27.36083333333333,45400,0.24,1.8,0.74,0.97
2182,Togo,2005,108.83255555555556,27.73376666666667,45019,0.09,0.26,0.01,0.03
2183,Togo,2006,103.89690555555555,27.779933333333336,44643,0.12,0.0,0.0,0.01
2184,Togo,2007,128.28378555555554,27.53931111111111,45683,0.11,0.0,0.0,0.0
2185,Togo,2008,132.24867,27.26231111111111,46552,0.09,0.0,0.0,0.0
2186,Togo,2009,121.76602777777777,27.701366666666665,46667,0.07,0.0,0.55,2.18
2187,Togo,2010,124.91466777777781,28.101255555555554,46036,0.09,3.46,1.95,3.67
2188,Togo,2011,106.17571,27.732922222222214,45917,0.05,5.0,0.91,3.51
2189,Togo,2012,114.55061777777777,27.34591111111111,45313,0.12,2.41,1.92,0.35
2190,Togo,2013,99.57695222222222,27.637677777777785,45826,0.13,3.3,3.04,4.68
2191,Togo,2014,118.48133333333334,27.80793333333333,46082,0.29,0.62,1.12,0.0
2192,Togo,2015,93.68281444444445,27.97573333333333,46058,0.4,0.35,0.41,2.37
2193,Togo,2016,112.26790444444448,27.95104444444444,46081,0.46,4.38,3.25,5.22
2194,Tonga,1991,153.1086666666667,24.500322222222234,29098,0.39,3.45,0.0,0.0
2195,Tonga,1992,88.00163333333332,24.506555555555558,29717,0.39,3.45,0.0,0.0
2196,Tonga,1993,131.63860000000003,24.00016666666666,30583,0.39,3.45,0.0,0.0
2197,Tonga,1994,127.96145555555556,24.38676666666667,29899,0.39,3.45,0.0,0.0
2198,Tonga,1995,101.22807777777777,24.805477777777767,29464,0.38,3.45,0.0,0.0
2199,Tonga,1996,160.05200000000005,24.892988888888887,29482,0.38,3.45,0.0,0.0
2200,Tonga,1997,155.70553333333334,24.477811111111112,29286,0.41,3.45,0.0,0.0
2201,Tonga,1998,90.21492222222223,24.94573333333333,28796,0.41,3.45,0.0,0.0
2202,Tonga,1999,168.32778888888888,24.852255555555555,27636,0.41,3.45,0.0,0.0
2203,Tonga,2000,223.93335555555552,25.142888888888887,29752,0.42,3.45,0.0,0.0
2204,Tonga,2001,159.3980666666666,25.271711111111113,31163,0.42,3.45,0.0,0.0
2205,Tonga,2002,172.5495,24.88402222222221,30610,0.42,0.0,0.0,0.0
2206,Tonga,2003,115.27105555555558,25.152655555555555,30346,0.42,0.0,0.0,0.0
2207,Tonga,2004,161.45076666666668,24.911855555555558,30355,0.42,0.0,0.0,0.0
2208,Tonga,2005,121.48618888888888,25.248566666666665,30334,0.42,0.0,0.0,0.0
2209,Tonga,2006,133.39442222222226,25.24574444444445,31624,0.41,0.0,0.0,0.0
2210,Tonga,2007,147.00043333333332,25.518500000000003,31933,0.41,0.0,0.0,0.0
2211,Tonga,2008,155.90043333333332,24.88503333333333,29898,0.41,3.97,1.1,0.93
2212,Tonga,2009,143.78007777777782,25.01764444444445,29110,0.39,3.83,1.21,1.65
2213,Tonga,2010,151.64798888888888,25.409011111111113,28130,0.39,0.34,2.99,3.02
2214,Tonga,2011,175.2596888888889,25.170566666666666,26883,0.39,0.26,2.05,2.05
2215,Tonga,2012,138.03458888888886,24.89928888888889,22177,0.38,1.86,1.69,1.53
2216,Tonga,2013,148.07632222222222,25.22121111111111,23669,0.38,2.5,1.38,1.35
2217,Tonga,2014,148.12776666666667,24.996288888888888,24645,0.5,1.53,1.25,1.25
2218,Tonga,2015,126.41191111111112,24.722288888888887,23709,0.39,1.79,1.88,1.66
2219,Tonga,2016,151.77994444444445,25.42841111111111,22697,0.26,2.98,1.89,1.8
2220,Tunisia,1991,19.771363333333333,20.282233333333334,112659,0.19,10.61,9.25,0.43
2221,Tunisia,1992,24.30817444444445,20.162014444444445,114006,0.19,11.26,9.85,0.41
2222,Tunisia,1993,13.653904444444445,20.704523333333334,112367,0.18,10.14,8.62,0.5
2223,Tunisia,1994,19.28997,21.919144444444445,113118,0.19,9.77,8.1,0.62
2224,Tunisia,1995,19.04468444444445,21.137362222222226,110221,0.19,8.2,7.18,0.41
2225,Tunisia,1996,29.56681333333333,20.863355555555557,119339,0.18,10.55,8.32,0.81
2226,Tunisia,1997,19.871557777777774,21.642211111111113,113031,0.18,10.47,8.14,1.02
2227,Tunisia,1998,14.710102222222226,21.596722222222233,113554,0.19,12.79,9.0,1.21
2228,Tunisia,1999,19.162922222222214,22.03850000000001,114630,0.18,12.96,8.58,0.84
2229,Tunisia,2000,12.116394444444444,21.439196666666664,113902,0.19,12.44,9.02,0.84
2230,Tunisia,2001,17.423338888888892,21.964388888888887,115005,0.19,11.2,8.15,1.02
2231,Tunisia,2002,13.15411888888889,21.58529,113860,0.19,11.41,8.35,1.02
2232,Tunisia,2003,26.937105555555547,21.881355555555555,115983,0.19,12.17,9.13,1.12
2233,Tunisia,2004,17.624302222222227,21.272122222222226,117284,0.19,13.75,9.2,1.13
2234,Tunisia,2005,17.644757777777773,21.18106555555556,113673,0.2,14.91,9.29,1.14
2235,Tunisia,2006,22.123738888888887,21.68349444444444,118894,0.2,14.86,9.1,1.13
2236,Tunisia,2007,20.126976666666668,21.94373333333333,118239,0.2,15.1,9.32,1.13
2237,Tunisia,2008,12.901076666666668,21.899088888888887,117559,0.2,14.6,7.34,1.03
2238,Tunisia,2009,29.42164888888889,21.52614444444445,119033,0.2,15.8,9.72,1.01
2239,Tunisia,2010,17.130196666666667,21.96366666666667,119677,0.19,15.43,9.45,0.94
2240,Tunisia,2011,19.92789111111111,21.476822222222232,120554,0.19,15.67,9.55,1.03
2241,Tunisia,2012,18.231896666666668,21.728658888888887,122743,0.2,16.59,9.96,0.98
2242,Tunisia,2013,16.785331111111113,21.58345555555556,121107,0.2,10.31,8.7,0.97
2243,Tunisia,2014,15.042333333333335,21.970577777777773,123566,0.2,11.93,8.5,1.2
2244,Tunisia,2015,24.13291666666667,21.79454444444444,119249,0.2,13.93,10.29,1.08
2245,Tunisia,2016,16.265294444444443,22.03015555555556,121023,0.2,18.89,9.69,1.2
2246,Turkey,1991,42.557804444444436,12.266116666666667,230558,0.88,39.86,22.38,1.72
2247,Turkey,1992,37.7528488888889,10.788573333333336,221892,0.98,43.82,23.91,2.3
2248,Turkey,1993,40.548633333333335,11.658334444444444,194280,1.02,48.49,28.58,3.08
2249,Turkey,1994,36.644313333333336,13.496565555555556,205222,0.87,36.25,16.0,2.03
2250,Turkey,1995,44.5695888888889,13.032448888888887,189681,1.01,38.86,21.38,2.47
2251,Turkey,1996,46.208,12.647418888888893,190694,1.12,42.53,21.42,2.72
2252,Turkey,1997,40.80496666666667,11.726697777777774,147513,1.28,43.44,22.05,2.47
2253,Turkey,1998,46.809887777777774,13.04786888888889,197630,1.12,51.61,25.96,3.28
2254,Turkey,1999,41.45973333333333,13.579278888888883,226478,1.23,55.37,23.45,3.01
2255,Turkey,2000,43.6869,12.681597777777775,218493,1.27,52.25,23.83,3.11
2256,Turkey,2001,36.7687,14.133726666666664,239060,0.97,42.98,17.85,2.57
2257,Turkey,2002,44.7703,12.855526666666664,239589,1.05,45.11,17.84,2.77
2258,Turkey,2003,46.00963333333333,12.692968888888887,228533,1.27,51.51,20.98,3.21
2259,Turkey,2004,42.38073777777778,12.75568888888889,244823,1.08,51.38,22.19,3.29
2260,Turkey,2005,44.88500000000001,13.051354444444444,263079,1.52,51.57,22.61,3.53
2261,Turkey,2006,43.444370000000006,13.23166,287336,1.06,54.35,23.39,3.82
2262,Turkey,2007,34.679851111111105,13.446668888888887,269996,1.96,54.53,20.8,4.45
2263,Turkey,2008,32.08148666666667,13.205531111111107,267546,1.54,46.24,13.42,3.65
2264,Turkey,2009,51.88466333333333,12.853814444444444,304286,1.55,62.96,26.07,2.87
2265,Turkey,2010,49.07103222222222,14.531101111111116,302475,1.58,58.52,24.83,2.88
2266,Turkey,2011,49.320077777777776,12.973306666666666,299935,1.67,53.28,20.74,4.16
2267,Turkey,2012,49.286677777777776,13.021716666666665,276289,1.79,60.18,22.36,4.26
2268,Turkey,2013,41.28771333333334,13.862114444444444,288800,1.66,66.53,26.15,4.44
2269,Turkey,2014,44.3398,14.006617777777775,289596,1.66,62.37,23.82,4.89
2270,Turkey,2015,53.17029444444444,13.22277,299136,1.63,62.11,24.42,5.5
2271,Turkey,2016,50.68644444444444,14.150428888888893,316493,2.11,79.98,33.42,4.99
2272,Uruguay,1991,104.84911111111113,17.451166666666666,107023,1.36,21.8,35.8,3.08
2273,Uruguay,1992,117.59594444444444,16.940275555555555,118557,1.58,24.31,34.3,3.28
2274,Uruguay,1993,109.21671111111112,16.904764444444446,115223,1.23,25.66,39.25,3.77
2275,Uruguay,1994,100.73127777777776,17.293377777777778,116709,1.7,18.68,26.16,2.24
2276,Uruguay,1995,93.41077777777778,16.694177777777778,116386,1.79,15.54,29.61,3.7
2277,Uruguay,1996,89.91878888888891,16.78294,128815,2.53,34.48,75.2,2.93
2278,Uruguay,1997,88.72265555555555,17.77962222222222,119375,2.44,34.16,58.43,1.31
2279,Uruguay,1998,125.79172222222223,16.613522222222226,121292,3.05,38.52,47.16,7.92
2280,Uruguay,1999,104.44845555555555,16.730444444444444,130332,2.8,30.67,38.15,6.42
2281,Uruguay,2000,131.43915555555554,17.073123333333335,125702,2.58,25.61,39.76,8.21
2282,Uruguay,2001,134.61065555555555,17.989677777777775,131484,3.12,37.67,39.99,4.21
2283,Uruguay,2002,152.1639222222222,17.198677777777778,122748,3.64,18.27,40.67,0.28
2284,Uruguay,2003,133.14716666666666,16.825411111111116,130015,5.22,46.19,58.39,2.79
2285,Uruguay,2004,85.24583333333334,17.500033333333338,127704,6.31,59.09,67.26,0.0
2286,Uruguay,2005,132.0019777777778,17.461077777777774,146979,6.45,51.59,83.25,1.78
2287,Uruguay,2006,92.28025555555556,17.356711111111117,188849,6.41,67.6,76.46,1.41
2288,Uruguay,2007,127.55036666666668,16.648352222222222,211741,9.32,61.34,75.12,0.0
2289,Uruguay,2008,79.09366666666669,17.417477777777773,156980,7.17,49.8,50.13,2.63
2290,Uruguay,2009,87.79121111111112,17.33804,200988,6.05,47.27,44.02,1.33
2291,Uruguay,2010,129.33358888888893,17.3206,185210,7.23,73.14,54.52,15.44
2292,Uruguay,2011,99.60989999999998,17.081033333333334,185513,7.33,59.03,64.99,5.42
2293,Uruguay,2012,100.66634444444445,17.52494777777778,237310,10.72,99.02,69.83,6.7
2294,Uruguay,2013,96.09836666666668,16.607844444444446,145093,8.13,88.99,108.64,51.18
2295,Uruguay,2014,141.8968777777778,17.477166666666665,187315,10.01,76.72,80.24,38.89
2296,Uruguay,2015,93.49623333333334,18.051311111111108,166901,6.13,47.81,47.37,15.96
2297,Uruguay,2016,107.097,16.790145555555554,182593,6.39,74.89,67.35,20.87
2298,Uzbekistan,1992,20.406303333333334,14.287865555555555,75851,0.0,84.47,53.56,12.36
2299,Uzbekistan,1993,21.14055333333333,14.460948888888884,80020,0.0,66.02,52.82,12.38
2300,Uzbekistan,1994,15.765642222222226,13.940111111111117,81508,0.0,61.98,25.41,10.33
2301,Uzbekistan,1995,12.005621111111116,15.98121,82276,0.0,61.95,25.6,10.32
2302,Uzbekistan,1996,13.210094444444444,13.97631,81572,0.0,45.45,30.99,15.5
2303,Uzbekistan,1997,18.75291,15.77160777777778,82488,0.0,140.17,25.24,15.51
2304,Uzbekistan,1998,24.255488888888888,14.884136666666668,83333,0.0,133.02,29.25,8.27
2305,Uzbekistan,1999,15.660918888888887,15.907071111111113,78413,0.0,128.75,28.36,3.27
2306,Uzbekistan,2000,10.829623333333334,16.328345555555554,90000,0.0,125.72,24.07,1.66
2307,Uzbekistan,2001,10.171566666666667,16.057097777777773,87618,0.0,115.85,26.18,7.25
2308,Uzbekistan,2002,23.247935555555557,16.333553333333334,86500,0.0,115.81,30.04,3.11
2309,Uzbekistan,2003,23.512665555555557,14.658175555555555,82500,0.0,116.7,26.3,1.67
2310,Uzbekistan,2004,16.012598888888892,16.594508888888882,88000,0.0,99.52,26.93,5.05
2311,Uzbekistan,2005,17.101715555555558,15.88637,97500,0.0,110.9,22.26,5.09
2312,Uzbekistan,2006,14.633080000000005,15.792645555555556,96082,0.0,115.41,30.99,6.41
2313,Uzbekistan,2007,16.544217777777774,16.394430000000003,111043,0.0,116.75,31.28,8.17
2314,Uzbekistan,2008,11.821373333333336,15.303766666666668,110000,0.0,124.19,31.77,6.35
2315,Uzbekistan,2009,20.62045888888889,15.502986666666667,122500,0.0,133.05,40.91,8.47
2316,Uzbekistan,2010,17.149557777777773,16.048674444444444,137500,0.0,139.65,40.97,8.5
2317,Uzbekistan,2011,13.344471111111117,15.685154444444445,135611,0.0,146.35,41.04,8.52
2318,Uzbekistan,2012,15.708501111111113,15.327417777777775,112432,0.0,142.33,41.66,10.18
2319,Uzbekistan,2013,17.756554444444443,16.554132222222222,99327,0.0,152.78,44.9,15.7
2320,Uzbekistan,2014,16.160081111111108,15.165405555555555,113269,0.0,158.3,49.43,16.32
2321,Uzbekistan,2015,18.511886666666665,16.281773333333334,125534,0.0,158.42,49.21,16.76
2322,Uzbekistan,2016,20.830467777777773,17.496813333333332,163758,0.0,161.09,50.43,17.14
2323,Yemen,1991,11.910271111111117,24.35661111111111,28494,0.44,9.81,1.84,0.37
2324,Yemen,1992,20.21675,23.824644444444452,28029,0.48,8.1,0.74,1.01
2325,Yemen,1993,16.544398888888892,24.191411111111112,27045,0.41,4.64,1.16,0.58
2326,Yemen,1994,16.705345555555553,24.406188888888888,27582,0.41,5.32,0.87,0.58
2327,Yemen,1995,18.308120000000002,24.3901,43873,0.41,5.82,1.15,0.58
2328,Yemen,1996,15.355021111111107,24.46204444444445,62155,0.41,4.62,0.0,0.0
2329,Yemen,1997,15.366239999999998,24.35243333333333,71172,0.41,11.22,0.0,0.0
2330,Yemen,1998,15.832931111111117,25.168966666666666,110243,0.7,9.46,0.5,0.51
2331,Yemen,1999,16.68596222222222,24.56600000000001,112229,0.74,8.88,0.0,0.16
2332,Yemen,2000,16.987547777777774,24.548544444444445,111904,0.77,8.93,0.0,0.18
2333,Yemen,2001,15.599885555555556,24.70743333333333,107103,0.99,10.03,0.0,0.19
2334,Yemen,2002,17.336377777777773,24.8524,107599,1.13,6.82,0.0,0.18
2335,Yemen,2003,16.430681111111113,25.07518888888889,111101,0.5,3.29,0.0,0.48
2336,Yemen,2004,16.60548777777778,24.80056666666667,108372,0.39,10.9,0.13,0.6
2337,Yemen,2005,15.161319999999998,24.658133333333332,117693,0.52,2.59,0.57,0.06
2338,Yemen,2006,15.348073333333335,24.84183333333333,128202,0.46,5.48,0.07,1.56
2339,Yemen,2007,24.300727777777766,24.87028888888889,134776,0.12,16.12,0.0,1.84
2340,Yemen,2008,15.667023333333335,24.36138888888889,133346,0.05,11.22,0.0,0.79
2341,Yemen,2009,15.080961111111113,25.16523333333333,132284,0.06,9.5,0.0,0.21
2342,Yemen,2010,15.286783333333334,25.247711111111112,138168,0.08,15.15,0.0,0.76
2343,Yemen,2011,16.440392222222222,25.03073333333333,137368,0.08,9.5,0.0,0.41
2344,Yemen,2012,14.460433333333334,24.825655555555556,137719,0.07,8.94,2.46,1.46
2345,Yemen,2013,14.769387777777775,24.74961111111111,136613,0.07,17.88,5.66,0.8
2346,Yemen,2014,15.912891111111113,24.8225,137224,0.08,16.22,0.83,0.77
2347,Yemen,2015,14.962952222222222,25.21252222222222,134020,0.08,0.66,0.39,0.39
2348,Yemen,2016,16.68011,25.0362,131278,0.08,13.52,0.87,0.62
2349,Zambia,1991,67.68950888888891,21.258333333333333,34394,0.39,14.44,5.55,2.52
2350,Zambia,1992,47.70881888888889,21.824344444444442,34658,0.39,20.46,6.5,3.21
2351,Zambia,1993,75.60010000000003,21.182322222222226,34921,0.39,20.66,6.85,2.96
